"","Date","Time","Day","Station","Code","Min Delay","Min Gap","Bound","Line","Vehicle","OID_","line","line_1","POINT_X","POINT_Y","CODE.DESCRIPTION"
"162",2024-01-03,"20:47","Wednesday","Bay","SUO",4,9,"W","BD",5141,16,"Bloor-Danforth",2,-79.390213766,43.670138305,"Passenger Other"
"163",2024-01-03,"20:52","Wednesday","Eglinton","PUOPO",4,9,"S","YU",5906,59,"Yonge-University",1,-79.398622359,43.706765596,"OPTO (COMMS) Train Door Monitoring"
"164",2024-01-03,"21:02","Wednesday","Bloor","SUO",6,11,"N","YU",5636,17,"Bloor-Danforth",2,-79.3832,43.67,"Passenger Other"
"165",2024-01-03,"21:05","Wednesday","Yonge","SUO",0,0,"E","BD",5043,17,"Yonge-University",1,-79.38594519,43.670985406,"Passenger Other"
"166",2024-01-03,"21:32","Wednesday","Dundas","MUIS",0,0,NA,"YU",0,52,"Yonge-University",1,-79.381123655,43.656277584,"Injured or ill Customer (In Station) - Transported"
"167",2024-01-03,"23:01","Wednesday","Main","SUO",0,0,NA,"BD",0,27,"Bloor-Danforth",2,-79.302409246,43.688875715,"Passenger Other"
"168",2024-01-03,"23:06","Wednesday","Dundas","SUO",0,0,NA,"YU",0,52,"Yonge-University",1,-79.381123655,43.656277584,"Passenger Other"
"169",2024-01-03,"23:08","Wednesday","Ossington","MUIS",0,0,NA,"BD",0,11,"Bloor-Danforth",2,-79.425870865,43.662438965,"Injured or ill Customer (In Station) - Transported"
"170",2024-01-03,"23:22","Wednesday","Warden","SUDP",0,0,"E","BD",5019,29,"Bloor-Danforth",2,-79.278911529,43.712536504,"Disorderly Patron"
"171",2024-01-03,"23:44","Wednesday","Bloor","SUAP",0,0,"S","YU",0,17,"Bloor-Danforth",2,-79.3832,43.67,"Assault / Patron Involved"
"172",2024-01-03,"00:13","Wednesday","Finch","SUO",0,0,NA,"YU",0,64,"Yonge-University",1,-79.415772005,43.780682365,"Passenger Other"
"173",2024-01-03,"00:20","Wednesday","Wilson","PUOPO",0,0,"N","YU",5906,37,"Yonge-University",1,-79.450119364,43.733997597,"OPTO (COMMS) Train Door Monitoring"
"174",2024-01-03,"00:24","Wednesday","Sheppard West","PUOPO",8,13,"N","YU",5906,36,"Yonge-University",1,-79.462584556,43.750410786,"OPTO (COMMS) Train Door Monitoring"
"175",2024-01-03,"01:35","Wednesday","Kipling","MUTO",3,0,"E","BD",5299,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Misc. Transportation Other - Employee Non-Chargeable"
"176",2024-01-03,"01:36","Wednesday","College","MUIRS",0,0,"S","YU",0,53,"Yonge-University",1,-79.383313131,43.661307158,"Injured or ill Customer (In Station) - Medical Aid Refused"
"177",2024-01-03,"01:47","Wednesday","Wilson","MUIS",0,0,NA,"YU",0,37,"Yonge-University",1,-79.450119364,43.733997597,"Injured or ill Customer (In Station) - Transported"
"178",2024-01-03,"23:17","Wednesday","Bessarion","MUPAA",0,0,"E","SHP",6191,68,"Sheppard",4,-79.376851072,43.769153336,"Passenger Assistance Alarm Activated - No Trouble Found"
"179",2024-01-04,"02:04","Thursday","Royal York","SUDP",0,0,NA,"BD",0,2,"Bloor-Danforth",2,-79.5114851,43.648068731,"Disorderly Patron"
"180",2024-01-04,"02:39","Thursday","Vaughan Met. Centre","MUIS",0,0,NA,"YU",0,70,"Yonge-University",0,-79.526543035,43.793593306,"Injured or ill Customer (In Station) - Transported"
"181",2024-01-04,"06:16","Thursday","St George","EUOPO",0,0,"N","YU",5651,15,"Yonge-University",1,-79.397849346,43.668584618,"OPTO RC&S Non-Train Door Monitoring"
"182",2024-01-04,"06:52","Thursday","North York Centre","PUOPO",5,8,"S","YU",6046,63,"Yonge-University",1,-79.412735717,43.767837366,"OPTO (COMMS) Train Door Monitoring"
"183",2024-01-04,"06:56","Thursday","Bloor","SUAP",0,0,"S","YU",5456,17,"Bloor-Danforth",2,-79.3832,43.67,"Assault / Patron Involved"
"184",2024-01-04,"06:57","Thursday","Bloor","MUIS",0,0,NA,"YU",0,17,"Bloor-Danforth",2,-79.3832,43.67,"Injured or ill Customer (In Station) - Transported"
"185",2024-01-04,"06:58","Thursday","Sheppard","PUOPO",3,6,"S","YU",6046,62,"Yonge-University",1,-79.411104746,43.761474916,"OPTO (COMMS) Train Door Monitoring"
"186",2024-01-04,"07:28","Thursday","Woodbine","MUDD",4,7,"W","BD",5203,26,"Bloor-Danforth",2,-79.313208456,43.686505466,"Door Problems - Debris Related"
"187",2024-01-04,"07:28","Thursday","Main","MUDD",0,0,"W","BD",5203,27,"Bloor-Danforth",2,-79.302409246,43.688875715,"Door Problems - Debris Related"
"188",2024-01-04,"07:45","Thursday","Finch","PUOPO",0,0,"S","YU",5836,64,"Yonge-University",1,-79.415772005,43.780682365,"OPTO (COMMS) Train Door Monitoring"
"189",2024-01-04,"07:46","Thursday","Spadina","SUDP",6,9,"N","YU",5971,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Disorderly Patron"
"190",2024-01-04,"07:48","Thursday","North York Centre","PUOPO",7,10,"S","YU",5836,63,"Yonge-University",1,-79.412735717,43.767837366,"OPTO (COMMS) Train Door Monitoring"
"191",2024-01-04,"07:55","Thursday","Main","PUSSW",4,7,"W","BD",5200,27,"Bloor-Danforth",2,-79.302409246,43.688875715,"Track Switch Failure - Signal Related Problem"
"192",2024-01-04,"07:55","Thursday","Woodbine","PUSSW",4,7,"E","BD",5134,26,"Bloor-Danforth",2,-79.313208456,43.686505466,"Track Switch Failure - Signal Related Problem"
"193",2024-01-04,"08:03","Thursday","Union","PUSRA",9,12,"N","YU",5571,49,"Yonge-University",1,-79.380694393,43.64566489,"Subway Radio System Fault "
"194",2024-01-04,"08:05","Thursday","College","SUO",0,0,NA,"YU",0,53,"Yonge-University",1,-79.383313131,43.661307158,"Passenger Other"
"195",2024-01-04,"08:10","Thursday","Kipling","MUIRS",0,0,NA,"BD",0,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Injured or ill Customer (In Station) - Medical Aid Refused"
"196",2024-01-04,"08:21","Thursday","Lawrence","TUO",7,10,"N","YU",5881,60,"Yonge-University",1,-79.402403683,43.725028561,"Transportation Department - Other"
"197",2024-01-04,"08:31","Thursday","Warden","SUDP",0,0,NA,"BD",0,29,"Bloor-Danforth",2,-79.278911529,43.712536504,"Disorderly Patron"
"198",2024-01-04,"09:20","Thursday","Rosedale","MUATC",5,8,"N","YU",5976,55,"Yonge-University",1,-79.388772396,43.677128586,"ATC Project"
"199",2024-01-04,"09:30","Thursday","Dundas West","TUMVS",8,11,"W","BD",5061,8,"Bloor-Danforth",2,-79.452665671,43.657117263,"Operator Violated Signal"
"200",2024-01-04,"09:40","Thursday","Keele","MUO",0,0,"W","BD",5061,7,"Bloor-Danforth",2,-79.460276072,43.655377717,"Miscellaneous Other"
"201",2024-01-04,"09:59","Thursday","Eglinton","SUEAS",6,11,"N","YU",5421,59,"Yonge-University",1,-79.398622359,43.706765596,"Emergency Alarm Station Activation"
"202",2024-01-04,"10:16","Thursday","Dundas","SUO",5,10,"N","YU",5661,52,"Yonge-University",1,-79.381123655,43.656277584,"Passenger Other"
"203",2024-01-04,"10:25","Thursday","Dundas West","MUIRS",6,10,"W","BD",5068,8,"Bloor-Danforth",2,-79.452665671,43.657117263,"Injured or ill Customer (In Station) - Medical Aid Refused"
"204",2024-01-04,"10:38","Thursday","Wilson","PUOPO",3,6,"N","YU",5906,37,"Yonge-University",1,-79.450119364,43.733997597,"OPTO (COMMS) Train Door Monitoring"
"205",2024-01-04,"10:39","Thursday","Finch West","PUOPO",4,7,"S","YU",5811,74,"Yonge-University",0,-79.490993428,43.7634986,"OPTO (COMMS) Train Door Monitoring"
"206",2024-01-04,"10:42","Thursday","Sheppard West","PUOPO",3,6,"N","YU",5906,36,"Yonge-University",1,-79.462584556,43.750410786,"OPTO (COMMS) Train Door Monitoring"
"207",2024-01-04,"10:59","Thursday","Warden","MUDD",8,12,"W","BD",5369,29,"Bloor-Danforth",2,-79.278911529,43.712536504,"Door Problems - Debris Related"
"208",2024-01-04,"11:10","Thursday","Warden","PUSSW",92,96,"E","BD",5093,29,"Bloor-Danforth",2,-79.278911529,43.712536504,"Track Switch Failure - Signal Related Problem"
"209",2024-01-04,"11:18","Thursday","Summerhill","SUO",3,8,"S","YU",5956,56,"Yonge-University",1,-79.390913388,43.68210859,"Passenger Other"
"210",2024-01-04,"11:35","Thursday","Rosedale","PUSAC",4,9,"N","YU",5676,55,"Yonge-University",1,-79.388772396,43.677128586,"Signals Axle Counter Block Failure"
"211",2024-01-04,"12:00","Thursday","Victoria Park","MUPAA",0,0,"E","BD",5096,28,"Bloor-Danforth",2,-79.28985976,43.69445053,"Passenger Assistance Alarm Activated - No Trouble Found"
"212",2024-01-04,"12:18","Thursday","Lansdowne","SUO",0,0,NA,"BD",0,9,"Bloor-Danforth",2,-79.442988936,43.659060096,"Passenger Other"
"213",2024-01-04,"12:26","Thursday","Islington","MUSC",6,10,"E","BD",5239,1,"Bloor-Danforth",2,-79.523970386,43.645471587,"Miscellaneous Speed Control"
"214",2024-01-04,"12:30","Thursday","Rosedale","PUSAC",4,8,"N","YU",5821,55,"Yonge-University",1,-79.388772396,43.677128586,"Signals Axle Counter Block Failure"
"215",2024-01-04,"12:44","Thursday","St Patrick","SUG",0,0,"N","YU",5551,46,"Yonge-University",1,-79.388514008,43.654744649,"Graffiti / Scratchiti"
"216",2024-01-04,"12:58","Thursday","St George","TUSC",0,0,"W","BD",5271,15,"Yonge-University",1,-79.397849346,43.668584618,"Operator Overspeeding"
"217",2024-01-04,"13:12","Thursday","Lawrence West","SUUT",0,0,"S","YU",5516,39,"Yonge-University",1,-79.444403408,43.716018577,"Unauthorized at Track Level"
"218",2024-01-04,"13:27","Thursday","Dufferin","MUNCA",0,0,NA,"BD",0,10,"Bloor-Danforth",2,-79.435516833,43.660191777,NA
"219",2024-01-04,"13:28","Thursday","Union","SUDP",0,0,"N","YU",6016,49,"Yonge-University",1,-79.380694393,43.64566489,"Disorderly Patron"
"220",2024-01-04,"13:58","Thursday","Finch","MUSAN",5,10,"S","YU",5386,64,"Yonge-University",1,-79.415772005,43.780682365,"Unsanitary Vehicle"
"221",2024-01-04,"14:20","Thursday","York Mills","MUI",17,22,"S","YU",5581,61,"Yonge-University",1,-79.406415409,43.744225634,"Injured or ill Customer (On Train) - Transported"
"222",2024-01-04,"14:27","Thursday","Christie","SUO",0,0,"W","BD",5310,12,"Bloor-Danforth",2,-79.418760827,43.663990096,"Passenger Other"
"223",2024-01-04,"15:01","Thursday","Coxwell","MUIRS",0,0,NA,"BD",0,25,"Bloor-Danforth",2,-79.324124363,43.684123636,"Injured or ill Customer (In Station) - Medical Aid Refused"
"224",2024-01-04,"15:23","Thursday","High Park","SUDP",3,7,"W","BD",5203,6,"Bloor-Danforth",2,-79.466011721,43.654103444,"Disorderly Patron"
"225",2024-01-04,"15:36","Thursday","Jane","SUAP",0,0,NA,"BD",0,4,"Bloor-Danforth",2,-79.484647899,43.649751849,"Assault / Patron Involved"
"226",2024-01-04,"15:42","Thursday","Dundas","SUDP",0,0,NA,"YU",0,52,"Yonge-University",1,-79.381123655,43.656277584,"Disorderly Patron"
"227",2024-01-04,"15:47","Thursday","College","SUUT",0,0,"N","YU",5546,53,"Yonge-University",1,-79.383313131,43.661307158,"Unauthorized at Track Level"
"228",2024-01-04,"15:52","Thursday","Bloor","SUO",0,0,"N","YU",5951,17,"Bloor-Danforth",2,-79.3832,43.67,"Passenger Other"
"229",2024-01-04,"16:04","Thursday","Wilson","MUO",0,0,NA,"YU",0,37,"Yonge-University",1,-79.450119364,43.733997597,"Miscellaneous Other"
"230",2024-01-04,"16:05","Thursday","Museum","EUDO",14,17,"S","YU",6061,44,"Yonge-University",1,-79.393731641,43.667212514,"Door Problems - Faulty Equipment"
"231",2024-01-04,"16:12","Thursday","Woodbine","MUNCA",0,0,NA,"BD",0,26,"Bloor-Danforth",2,-79.313208456,43.686505466,NA
"232",2024-01-04,"16:13","Thursday","St George","MUNCA",0,0,NA,"BD",0,15,"Yonge-University",1,-79.397849346,43.668584618,NA
"233",2024-01-04,"16:15","Thursday","Christie","MUNCA",0,0,NA,"BD",0,12,"Bloor-Danforth",2,-79.418760827,43.663990096,NA
"234",2024-01-04,"16:17","Thursday","St Patrick","MUNCA",0,0,NA,"YU",0,46,"Yonge-University",1,-79.388514008,43.654744649,NA
"235",2024-01-04,"16:19","Thursday","Bay","SUAP",0,0,NA,"BD",0,16,"Bloor-Danforth",2,-79.390213766,43.670138305,"Assault / Patron Involved"
"236",2024-01-04,"16:29","Thursday","Spadina","MUIS",0,0,NA,"BD",0,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Injured or ill Customer (In Station) - Transported"
"237",2024-01-04,"16:31","Thursday","St Clair","PUOPO",4,7,"N","YU",5589,57,"Yonge-University",1,-79.393589409,43.68818861,"OPTO (COMMS) Train Door Monitoring"
"238",2024-01-04,"16:34","Thursday","North York Centre","SUO",0,0,"S","YU",5651,63,"Yonge-University",1,-79.412735717,43.767837366,"Passenger Other"
"239",2024-01-04,"16:42","Thursday","Lawrence","PUOPO",3,6,"N","YU",5896,60,"Yonge-University",1,-79.402403683,43.725028561,"OPTO (COMMS) Train Door Monitoring"
"240",2024-01-04,"16:53","Thursday","Kipling","PUMEL",0,0,NA,"BD",0,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Escalator/Elevator Incident"
"241",2024-01-04,"16:54","Thursday","St Clair","MUATC",5,8,"S","YU",5781,57,"Yonge-University",1,-79.393589409,43.68818861,"ATC Project"
"242",2024-01-04,"17:16","Thursday","Queen's Park","MUIS",0,0,NA,"YU",0,45,"Yonge-University",1,-79.390699978,43.659788798,"Injured or ill Customer (In Station) - Transported"
"243",2024-01-04,"17:22","Thursday","College","MUIS",0,0,NA,"YU",0,53,"Yonge-University",1,-79.383313131,43.661307158,"Injured or ill Customer (In Station) - Transported"
"244",2024-01-04,"17:29","Thursday","Bathurst","MUIS",0,0,NA,"BD",0,13,"Bloor-Danforth",2,-79.411490357,43.665725238,"Injured or ill Customer (In Station) - Transported"
"245",2024-01-04,"17:47","Thursday","Warden","PUMST",0,0,NA,"BD",0,29,"Bloor-Danforth",2,-79.278911529,43.712536504,"Station Stairway Incident "
"246",2024-01-04,"18:59","Thursday","Broadview","MUSC",3,6,"E","BD",5365,20,"Bloor-Danforth",2,-79.358879712,43.676784225,"Miscellaneous Speed Control"
"247",2024-01-04,"19:04","Thursday","Yorkdale","PUMEL",0,0,NA,"YU",0,38,"Yonge-University",1,-79.447865439,43.725026597,"Escalator/Elevator Incident"
"248",2024-01-04,"19:25","Thursday","Bloor","SUDP",4,11,"N","YU",5516,17,"Bloor-Danforth",2,-79.3832,43.67,"Disorderly Patron"
"249",2024-01-04,"19:43","Thursday","Finch","TUNIP",5,8,"S","YU",5891,64,"Yonge-University",1,-79.415772005,43.780682365,"Operator Not In Position"
"250",2024-01-04,"19:50","Thursday","St Andrew","MUIS",0,0,NA,"YU",0,48,"Yonge-University",1,-79.384995002,43.647601241,"Injured or ill Customer (In Station) - Transported"
"251",2024-01-04,"20:21","Thursday","Bloor","SUSA",0,0,"N","YU",5906,17,"Bloor-Danforth",2,-79.3832,43.67,"Sexual Assault"
"252",2024-01-04,"20:22","Thursday","Kennedy","MUIS",0,0,NA,"BD",0,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Injured or ill Customer (In Station) - Transported"
"253",2024-01-04,"20:57","Thursday","Chester","MUIRS",0,0,"W","BD",0,21,"Bloor-Danforth",2,-79.352501598,43.678301743,"Injured or ill Customer (In Station) - Medical Aid Refused"
"254",2024-01-04,"21:40","Thursday","Dundas","SUO",0,0,"S","YU",5431,52,"Yonge-University",1,-79.381123655,43.656277584,"Passenger Other"
"255",2024-01-04,"22:02","Thursday","Islington","MUSC",0,0,"E","BD",5350,1,"Bloor-Danforth",2,-79.523970386,43.645471587,"Miscellaneous Speed Control"
"256",2024-01-04,"22:30","Thursday","Union","MUIS",0,0,NA,"YU",0,49,"Yonge-University",1,-79.380694393,43.64566489,"Injured or ill Customer (In Station) - Transported"
"257",2024-01-04,"22:38","Thursday","Christie","SUDP",0,0,NA,"BD",0,12,"Bloor-Danforth",2,-79.418760827,43.663990096,"Disorderly Patron"
"258",2024-01-04,"22:38","Thursday","Sheppard","SUO",0,0,"N","YU",5771,62,"Yonge-University",1,-79.411104746,43.761474916,"Passenger Other"
"259",2024-01-04,"23:08","Thursday","Kennedy","TUNIP",3,8,"W","BD",0,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Operator Not In Position"
"260",2024-01-04,"23:21","Thursday","Warden","SUDP",0,0,NA,"BD",0,29,"Bloor-Danforth",2,-79.278911529,43.712536504,"Disorderly Patron"
"261",2024-01-04,"23:35","Thursday","Dundas","MUIS",0,0,"S","YU",0,52,"Yonge-University",1,-79.381123655,43.656277584,"Injured or ill Customer (In Station) - Transported"
"262",2024-01-04,"00:15","Thursday","Woodbine","SUO",16,21,"E","BD",5168,26,"Bloor-Danforth",2,-79.313208456,43.686505466,"Passenger Other"
"263",2024-01-04,"00:31","Thursday","Bloor","MUIS",0,0,"N","YU",0,17,"Bloor-Danforth",2,-79.3832,43.67,"Injured or ill Customer (In Station) - Transported"
"264",2024-01-04,"00:45","Thursday","Greenwood","SUO",0,0,NA,"BD",0,24,"Bloor-Danforth",2,-79.330241533,43.682819638,"Passenger Other"
"265",2024-01-04,"01:29","Thursday","King","SUDP",0,0,NA,"YU",0,50,"Yonge-University",1,-79.378120778,43.649110941,"Disorderly Patron"
"266",2024-01-04,"01:58","Thursday","Kennedy","MUIS",0,0,"W","BD",5150,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Injured or ill Customer (In Station) - Transported"
"267",2024-01-04,"11:40","Thursday","Sheppard","MUO",0,0,"E","SHP",0,62,"Yonge-University",1,-79.411104746,43.761474916,"Miscellaneous Other"
"268",2024-01-04,"19:12","Thursday","Don Mills","SUDP",5,12,"W","SHP",6146,69,"Sheppard",4,-79.347243483,43.775060927,"Disorderly Patron"
"269",2024-01-04,"23:56","Thursday","Sheppard","SUDP",11,18,"E","SHP",6176,62,"Yonge-University",1,-79.411104746,43.761474916,"Disorderly Patron"
"270",2024-01-05,"02:51","Friday","Finch","SUO",0,0,NA,"YU",0,64,"Yonge-University",1,-79.415772005,43.780682365,"Passenger Other"
"271",2024-01-05,"06:27","Friday","Lawrence","PUOPO",4,7,"N","YU",5896,60,"Yonge-University",1,-79.402403683,43.725028561,"OPTO (COMMS) Train Door Monitoring"
"272",2024-01-05,"06:30","Friday","Royal York","EUSC",0,0,"E","BD",5321,2,"Bloor-Danforth",2,-79.5114851,43.648068731,"Speed Control Equipment  "
"273",2024-01-05,"06:30","Friday","Bay","SUUT",0,0,"E","BD",5134,16,"Bloor-Danforth",2,-79.390213766,43.670138305,"Unauthorized at Track Level"
"274",2024-01-05,"07:13","Friday","Greenwood","EUME",3,6,"E","BD",5081,24,"Bloor-Danforth",2,-79.330241533,43.682819638,"RC&S Maintenance Error - (Human)"
"275",2024-01-05,"07:24","Friday","Bloor","SUO",3,6,"S","YU",5471,17,"Bloor-Danforth",2,-79.3832,43.67,"Passenger Other"
"276",2024-01-05,"07:28","Friday","St George","MUIR",0,0,"N","YU",5601,15,"Yonge-University",1,-79.397849346,43.668584618,"Injured or ill Customer (On Train) - Medical Aid Refused"
"277",2024-01-05,"07:56","Friday","Islington","PUMO",0,0,NA,"BD",0,1,"Bloor-Danforth",2,-79.523970386,43.645471587,"Station Other"
"278",2024-01-05,"07:58","Friday","Dundas","MUIS",0,0,NA,"YU",0,52,"Yonge-University",1,-79.381123655,43.656277584,"Injured or ill Customer (In Station) - Transported"
"279",2024-01-05,"08:18","Friday","St George","SUDP",0,0,"S","YU",5711,15,"Yonge-University",1,-79.397849346,43.668584618,"Disorderly Patron"
"280",2024-01-05,"08:34","Friday","Bloor","MUIR",0,0,"N","YU",5531,17,"Bloor-Danforth",2,-79.3832,43.67,"Injured or ill Customer (On Train) - Medical Aid Refused"
"281",2024-01-05,"08:38","Friday","Vaughan Met. Centre","MUATC",3,6,"S","YU",5391,70,"Yonge-University",0,-79.526543035,43.793593306,"ATC Project"
"282",2024-01-05,"08:51","Friday","Dufferin","MUPAA",0,0,"E","BD",5089,10,"Bloor-Danforth",2,-79.435516833,43.660191777,"Passenger Assistance Alarm Activated - No Trouble Found"
"283",2024-01-05,"08:53","Friday","Bloor","SUDP",8,11,"N","YU",6081,17,"Bloor-Danforth",2,-79.3832,43.67,"Disorderly Patron"
"284",2024-01-05,"08:57","Friday","Islington","EUBK",12,15,"W","BD",5129,1,"Bloor-Danforth",2,-79.523970386,43.645471587,"Brakes"
"285",2024-01-05,"09:11","Friday","Bloor","SUDP",0,0,"N","YU",5546,17,"Bloor-Danforth",2,-79.3832,43.67,"Disorderly Patron"
"286",2024-01-05,"09:43","Friday","Victoria Park","MUSAN",3,6,"E","BD",5119,28,"Bloor-Danforth",2,-79.28985976,43.69445053,"Unsanitary Vehicle"
"287",2024-01-05,"10:23","Friday","Kennedy","SUDP",0,0,"W","BD",5344,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Disorderly Patron"
"288",2024-01-05,"10:23","Friday","Sherbourne","SUDP",0,0,NA,"BD",0,18,"Bloor-Danforth",2,-79.377134499,43.672095117,"Disorderly Patron"
"289",2024-01-05,"11:16","Friday","Sheppard","MUIRS",0,0,"S","YU",0,62,"Yonge-University",1,-79.411104746,43.761474916,"Injured or ill Customer (In Station) - Medical Aid Refused"
"290",2024-01-05,"11:39","Friday","Main","SUAE",17,21,"E","BD",5269,27,"Bloor-Danforth",2,-79.302409246,43.688875715,"Assault / Employee Involved"
"291",2024-01-05,"11:54","Friday","Finch West","MUIRS",0,0,NA,"YU",0,74,"Yonge-University",0,-79.490993428,43.7634986,"Injured or ill Customer (In Station) - Medical Aid Refused"
"292",2024-01-05,"12:23","Friday","Sheppard West","MUIR",0,0,"S","YU",5911,36,"Yonge-University",1,-79.462584556,43.750410786,"Injured or ill Customer (On Train) - Medical Aid Refused"
"293",2024-01-05,"12:43","Friday","Vaughan Met. Centre","MUI",0,0,"S","YU",5496,70,"Yonge-University",0,-79.526543035,43.793593306,"Injured or ill Customer (On Train) - Transported"
"294",2024-01-05,"13:07","Friday","Sherbourne","MUIS",0,0,"E","BD",0,18,"Bloor-Danforth",2,-79.377134499,43.672095117,"Injured or ill Customer (In Station) - Transported"
