date,time,day,station,code,min_delay,min_gap,bound,line_code,day_type,rush_type,season,is_holiday,Max Temp (°C),Min Temp (°C),Total Precip (mm),Snow on Grnd (cm),line_name,line_number,POINT_X,POINT_Y,code_description
2024-01-03,12:55:00,Wednesday,Sheppard,MUPAA,0,0,N,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.411104746,43.761474916,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-03,13:06:00,Wednesday,Bay,SUO,0,0,NA,BD,Weekday,none,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.390213766,43.670138305,Passenger Other
2024-01-03,13:20:00,Wednesday,Finch,SUAP,0,0,NA,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.415772005,43.780682365,Assault / Patron Involved
2024-01-03,13:30:00,Wednesday,Yonge,MUSAN,9,13,W,BD,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.38594519,43.670985406,Unsanitary Vehicle
2024-01-03,13:36:00,Wednesday,Union,SUO,0,0,NA,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.380694393,43.64566489,Passenger Other
2024-01-03,14:34:00,Wednesday,Bathurst,SUAP,0,0,NA,BD,Weekday,none,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.411490357,43.665725238,Assault / Patron Involved
2024-01-03,15:25:00,Wednesday,Main,SUUT,0,0,E,BD,Weekday,evening,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.302409246,43.688875715,Unauthorized at Track Level
2024-01-03,15:26:00,Wednesday,Eglinton,MUIR,5,10,N,YU,Weekday,evening,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.398622359,43.706765596,Injured or ill Customer (On Train) - Medical Aid Refused
2024-01-03,15:35:00,Wednesday,Bloor,SUO,0,0,N,YU,Weekday,evening,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.3852,43.67,Passenger Other
2024-01-03,15:37:00,Wednesday,Yonge,SUO,0,0,W,BD,Weekday,evening,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.38594519,43.670985406,Passenger Other
2024-01-03,15:57:00,Wednesday,Finch West,PUOPO,0,0,S,YU,Weekday,evening,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.490993428,43.7634986,OPTO (COMMS) Train Door Monitoring
2024-01-03,16:08:00,Wednesday,Yonge,SUDP,0,0,NA,BD,Weekday,evening,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.38594519,43.670985406,Disorderly Patron
2024-01-03,17:03:00,Wednesday,Bloor,MUIRS,0,0,S,YU,Weekday,evening,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.3852,43.67,Injured or ill Customer (In Station) - Medical Aid Refused
2024-01-03,17:17:00,Wednesday,Wellesley,MUIRS,0,0,NA,YU,Weekday,evening,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.383695522,43.665093566,Injured or ill Customer (In Station) - Medical Aid Refused
2024-01-03,17:23:00,Wednesday,Lawrence West,SUO,0,0,S,YU,Weekday,evening,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.444403408,43.716018577,Passenger Other
2024-01-03,17:26:00,Wednesday,Victoria Park,SUO,0,0,NA,BD,Weekday,evening,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.28985976,43.69445053,Passenger Other
2024-01-03,17:30:00,Wednesday,Sherbourne,MUPR1,26,29,W,BD,Weekday,evening,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.377134499,43.672095117,Priority One - Train in Contact With Person
2024-01-03,17:42:00,Wednesday,Rosedale,PUSAC,12,15,N,YU,Weekday,evening,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.388772396,43.677128586,Signals Axle Counter Block Failure
2024-01-03,17:52:00,Wednesday,Wellesley,MUPAA,3,6,N,YU,Weekday,evening,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.383695522,43.665093566,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-03,18:02:00,Wednesday,Dufferin,SUDP,0,0,NA,BD,Weekday,evening,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.435516833,43.660191777,Disorderly Patron
2024-01-03,18:19:00,Wednesday,Lawrence,SUO,8,11,S,YU,Weekday,evening,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.402403683,43.725028561,Passenger Other
2024-01-03,18:27:00,Wednesday,Lawrence,MUIS,0,0,NA,YU,Weekday,evening,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.402403683,43.725028561,Injured or ill Customer (In Station) - Transported
2024-01-03,19:16:00,Wednesday,Finch,SUDP,0,0,NA,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.415772005,43.780682365,Disorderly Patron
2024-01-03,19:34:00,Wednesday,Donlands,SUO,5,10,W,BD,Weekday,none,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.337800388,43.681180597,Passenger Other
2024-01-03,20:06:00,Wednesday,Coxwell,PUMEL,0,0,NA,BD,Weekday,none,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.324124363,43.684123636,Escalator/Elevator Incident
2024-01-03,20:10:00,Wednesday,Vaughan Met. Centre,EUPI,43,47,S,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.526543035,43.793593306,Propulsion System
2024-01-03,20:29:00,Wednesday,Osgoode,SUDP,0,0,NA,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.386829953,43.650814436,Disorderly Patron
2024-01-03,20:47:00,Wednesday,Bay,SUO,4,9,W,BD,Weekday,none,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.390213766,43.670138305,Passenger Other
2024-01-03,20:52:00,Wednesday,Eglinton,PUOPO,4,9,S,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.398622359,43.706765596,OPTO (COMMS) Train Door Monitoring
2024-01-03,21:02:00,Wednesday,Bloor,SUO,6,11,N,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.3852,43.67,Passenger Other
2024-01-03,21:05:00,Wednesday,Yonge,SUO,0,0,E,BD,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.38594519,43.670985406,Passenger Other
2024-01-03,21:32:00,Wednesday,Dundas,MUIS,0,0,NA,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.381123655,43.656277584,Injured or ill Customer (In Station) - Transported
2024-01-03,23:01:00,Wednesday,Main,SUO,0,0,NA,BD,Weekday,none,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.302409246,43.688875715,Passenger Other
2024-01-03,23:06:00,Wednesday,Dundas,SUO,0,0,NA,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.381123655,43.656277584,Passenger Other
2024-01-03,23:08:00,Wednesday,Ossington,MUIS,0,0,NA,BD,Weekday,none,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.425870865,43.662438965,Injured or ill Customer (In Station) - Transported
2024-01-03,23:22:00,Wednesday,Warden,SUDP,0,0,E,BD,Weekday,none,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.278911529,43.712536504,Disorderly Patron
2024-01-03,23:44:00,Wednesday,Bloor,SUAP,0,0,S,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.3852,43.67,Assault / Patron Involved
2024-01-03,00:13:00,Wednesday,Finch,SUO,0,0,NA,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.415772005,43.780682365,Passenger Other
2024-01-03,00:20:00,Wednesday,Wilson,PUOPO,0,0,N,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.450119364,43.733997597,OPTO (COMMS) Train Door Monitoring
2024-01-03,00:24:00,Wednesday,Sheppard West,PUOPO,8,13,N,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.462584556,43.750410786,OPTO (COMMS) Train Door Monitoring
2024-01-03,01:35:00,Wednesday,Kipling,MUTO,3,0,E,BD,Weekday,none,Winter,0,3.1,0.6,0,0,Bloor-Danforth,2,-79.536179398,43.637142249,Misc. Transportation Other - Employee Non-Chargeable
2024-01-03,01:36:00,Wednesday,College,MUIRS,0,0,S,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.383313131,43.661307158,Injured or ill Customer (In Station) - Medical Aid Refused
2024-01-03,01:47:00,Wednesday,Wilson,MUIS,0,0,NA,YU,Weekday,none,Winter,0,3.1,0.6,0,0,Yonge-University,1,-79.450119364,43.733997597,Injured or ill Customer (In Station) - Transported
2024-01-03,23:17:00,Wednesday,Bessarion,MUPAA,0,0,E,SHP,Weekday,none,Winter,0,3.1,0.6,0,0,Sheppard,4,-79.376851072,43.769153336,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-04,02:04:00,Thursday,Royal York,SUDP,0,0,NA,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.5114851,43.648068731,Disorderly Patron
2024-01-04,02:39:00,Thursday,Vaughan Met. Centre,MUIS,0,0,NA,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.526543035,43.793593306,Injured or ill Customer (In Station) - Transported
2024-01-04,06:16:00,Thursday,St George,EUOPO,0,0,N,YU,Weekday,morning,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.397849346,43.668584618,OPTO RC&S Non-Train Door Monitoring
2024-01-04,06:52:00,Thursday,North York Centre,PUOPO,5,8,S,YU,Weekday,morning,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.412735717,43.767837366,OPTO (COMMS) Train Door Monitoring
2024-01-04,06:56:00,Thursday,Bloor,SUAP,0,0,S,YU,Weekday,morning,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.3852,43.67,Assault / Patron Involved
2024-01-04,06:57:00,Thursday,Bloor,MUIS,0,0,NA,YU,Weekday,morning,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.3852,43.67,Injured or ill Customer (In Station) - Transported
2024-01-04,06:58:00,Thursday,Sheppard,PUOPO,3,6,S,YU,Weekday,morning,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.411104746,43.761474916,OPTO (COMMS) Train Door Monitoring
2024-01-04,07:28:00,Thursday,Woodbine,MUDD,4,7,W,BD,Weekday,morning,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.313208456,43.686505466,Door Problems - Debris Related
2024-01-04,07:28:00,Thursday,Main,MUDD,0,0,W,BD,Weekday,morning,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.302409246,43.688875715,Door Problems - Debris Related
2024-01-04,07:45:00,Thursday,Finch,PUOPO,0,0,S,YU,Weekday,morning,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.415772005,43.780682365,OPTO (COMMS) Train Door Monitoring
2024-01-04,07:46:00,Thursday,Spadina,SUDP,6,9,N,YU,Weekday,morning,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.404053464,43.667271999,Disorderly Patron
2024-01-04,07:48:00,Thursday,North York Centre,PUOPO,7,10,S,YU,Weekday,morning,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.412735717,43.767837366,OPTO (COMMS) Train Door Monitoring
2024-01-04,07:55:00,Thursday,Main,PUSSW,4,7,W,BD,Weekday,morning,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.302409246,43.688875715,Track Switch Failure - Signal Related Problem
2024-01-04,07:55:00,Thursday,Woodbine,PUSSW,4,7,E,BD,Weekday,morning,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.313208456,43.686505466,Track Switch Failure - Signal Related Problem
2024-01-04,08:03:00,Thursday,Union,PUSRA,9,12,N,YU,Weekday,morning,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.380694393,43.64566489,Subway Radio System Fault 
2024-01-04,08:05:00,Thursday,College,SUO,0,0,NA,YU,Weekday,morning,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.383313131,43.661307158,Passenger Other
2024-01-04,08:10:00,Thursday,Kipling,MUIRS,0,0,NA,BD,Weekday,morning,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.536179398,43.637142249,Injured or ill Customer (In Station) - Medical Aid Refused
2024-01-04,08:21:00,Thursday,Lawrence,TUO,7,10,N,YU,Weekday,morning,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.402403683,43.725028561,Transportation Department - Other
2024-01-04,08:31:00,Thursday,Warden,SUDP,0,0,NA,BD,Weekday,morning,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.278911529,43.712536504,Disorderly Patron
2024-01-04,09:20:00,Thursday,Rosedale,MUATC,5,8,N,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.388772396,43.677128586,ATC Project
2024-01-04,09:30:00,Thursday,Dundas West,TUMVS,8,11,W,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.452665671,43.657117263,Operator Violated Signal
2024-01-04,09:40:00,Thursday,Keele,MUO,0,0,W,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.460276072,43.655377717,Miscellaneous Other
2024-01-04,09:59:00,Thursday,Eglinton,SUEAS,6,11,N,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.398622359,43.706765596,Emergency Alarm Station Activation
2024-01-04,10:16:00,Thursday,Dundas,SUO,5,10,N,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.381123655,43.656277584,Passenger Other
2024-01-04,10:25:00,Thursday,Dundas West,MUIRS,6,10,W,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.452665671,43.657117263,Injured or ill Customer (In Station) - Medical Aid Refused
2024-01-04,10:38:00,Thursday,Wilson,PUOPO,3,6,N,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.450119364,43.733997597,OPTO (COMMS) Train Door Monitoring
2024-01-04,10:39:00,Thursday,Finch West,PUOPO,4,7,S,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.490993428,43.7634986,OPTO (COMMS) Train Door Monitoring
2024-01-04,10:42:00,Thursday,Sheppard West,PUOPO,3,6,N,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.462584556,43.750410786,OPTO (COMMS) Train Door Monitoring
2024-01-04,10:59:00,Thursday,Warden,MUDD,8,12,W,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.278911529,43.712536504,Door Problems - Debris Related
2024-01-04,11:10:00,Thursday,Warden,PUSSW,92,96,E,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.278911529,43.712536504,Track Switch Failure - Signal Related Problem
2024-01-04,11:18:00,Thursday,Summerhill,SUO,3,8,S,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.390913388,43.68210859,Passenger Other
2024-01-04,11:35:00,Thursday,Rosedale,PUSAC,4,9,N,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.388772396,43.677128586,Signals Axle Counter Block Failure
2024-01-04,12:00:00,Thursday,Victoria Park,MUPAA,0,0,E,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.28985976,43.69445053,Passenger Assistance Alarm Activated - No Trouble Found
2024-01-04,12:18:00,Thursday,Lansdowne,SUO,0,0,NA,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.442988936,43.659060096,Passenger Other
2024-01-04,12:26:00,Thursday,Islington,MUSC,6,10,E,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.523970386,43.645471587,Miscellaneous Speed Control
2024-01-04,12:30:00,Thursday,Rosedale,PUSAC,4,8,N,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.388772396,43.677128586,Signals Axle Counter Block Failure
2024-01-04,12:44:00,Thursday,St Patrick,SUG,0,0,N,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.388514008,43.654744649,Graffiti / Scratchiti
2024-01-04,12:58:00,Thursday,St George,TUSC,0,0,W,BD,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.397849346,43.668584618,Operator Overspeeding
2024-01-04,13:12:00,Thursday,Lawrence West,SUUT,0,0,S,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.444403408,43.716018577,Unauthorized at Track Level
2024-01-04,13:27:00,Thursday,Dufferin,MUNCA,0,0,NA,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.435516833,43.660191777,NA
2024-01-04,13:28:00,Thursday,Union,SUDP,0,0,N,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.380694393,43.64566489,Disorderly Patron
2024-01-04,13:58:00,Thursday,Finch,MUSAN,5,10,S,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.415772005,43.780682365,Unsanitary Vehicle
2024-01-04,14:20:00,Thursday,York Mills,MUI,17,22,S,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.406415409,43.744225634,Injured or ill Customer (On Train) - Transported
2024-01-04,14:27:00,Thursday,Christie,SUO,0,0,W,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.418760827,43.663990096,Passenger Other
2024-01-04,15:01:00,Thursday,Coxwell,MUIRS,0,0,NA,BD,Weekday,evening,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.324124363,43.684123636,Injured or ill Customer (In Station) - Medical Aid Refused
2024-01-04,15:23:00,Thursday,High Park,SUDP,3,7,W,BD,Weekday,evening,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.466011721,43.654103444,Disorderly Patron
2024-01-04,15:36:00,Thursday,Jane,SUAP,0,0,NA,BD,Weekday,evening,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.484647899,43.649751849,Assault / Patron Involved
2024-01-04,15:42:00,Thursday,Dundas,SUDP,0,0,NA,YU,Weekday,evening,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.381123655,43.656277584,Disorderly Patron
2024-01-04,15:47:00,Thursday,College,SUUT,0,0,N,YU,Weekday,evening,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.383313131,43.661307158,Unauthorized at Track Level
2024-01-04,15:52:00,Thursday,Bloor,SUO,0,0,N,YU,Weekday,evening,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.3852,43.67,Passenger Other
2024-01-04,16:04:00,Thursday,Wilson,MUO,0,0,NA,YU,Weekday,evening,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.450119364,43.733997597,Miscellaneous Other
2024-01-04,16:05:00,Thursday,Museum,EUDO,14,17,S,YU,Weekday,evening,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.393731641,43.667212514,Door Problems - Faulty Equipment
2024-01-04,16:12:00,Thursday,Woodbine,MUNCA,0,0,NA,BD,Weekday,evening,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.313208456,43.686505466,NA
2024-01-04,16:13:00,Thursday,St George,MUNCA,0,0,NA,BD,Weekday,evening,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.397849346,43.668584618,NA
2024-01-04,16:15:00,Thursday,Christie,MUNCA,0,0,NA,BD,Weekday,evening,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.418760827,43.663990096,NA
2024-01-04,16:17:00,Thursday,St Patrick,MUNCA,0,0,NA,YU,Weekday,evening,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.388514008,43.654744649,NA
2024-01-04,16:19:00,Thursday,Bay,SUAP,0,0,NA,BD,Weekday,evening,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.390213766,43.670138305,Assault / Patron Involved
2024-01-04,16:29:00,Thursday,Spadina,MUIS,0,0,NA,BD,Weekday,evening,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.404053464,43.667271999,Injured or ill Customer (In Station) - Transported
2024-01-04,16:31:00,Thursday,St Clair,PUOPO,4,7,N,YU,Weekday,evening,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.393589409,43.68818861,OPTO (COMMS) Train Door Monitoring
2024-01-04,16:34:00,Thursday,North York Centre,SUO,0,0,S,YU,Weekday,evening,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.412735717,43.767837366,Passenger Other
2024-01-04,16:42:00,Thursday,Lawrence,PUOPO,3,6,N,YU,Weekday,evening,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.402403683,43.725028561,OPTO (COMMS) Train Door Monitoring
2024-01-04,16:53:00,Thursday,Kipling,PUMEL,0,0,NA,BD,Weekday,evening,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.536179398,43.637142249,Escalator/Elevator Incident
2024-01-04,16:54:00,Thursday,St Clair,MUATC,5,8,S,YU,Weekday,evening,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.393589409,43.68818861,ATC Project
2024-01-04,17:16:00,Thursday,Queen's Park,MUIS,0,0,NA,YU,Weekday,evening,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.390699978,43.659788798,Injured or ill Customer (In Station) - Transported
2024-01-04,17:22:00,Thursday,College,MUIS,0,0,NA,YU,Weekday,evening,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.383313131,43.661307158,Injured or ill Customer (In Station) - Transported
2024-01-04,17:29:00,Thursday,Bathurst,MUIS,0,0,NA,BD,Weekday,evening,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.411490357,43.665725238,Injured or ill Customer (In Station) - Transported
2024-01-04,17:47:00,Thursday,Warden,PUMST,0,0,NA,BD,Weekday,evening,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.278911529,43.712536504,Station Stairway Incident 
2024-01-04,18:59:00,Thursday,Broadview,MUSC,3,6,E,BD,Weekday,evening,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.358879712,43.676784225,Miscellaneous Speed Control
2024-01-04,19:04:00,Thursday,Yorkdale,PUMEL,0,0,NA,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.447865439,43.725026597,Escalator/Elevator Incident
2024-01-04,19:25:00,Thursday,Bloor,SUDP,4,11,N,YU,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.3852,43.67,Disorderly Patron
2024-01-04,19:43:00,Thursday,Finch,TUNIP,5,8,S,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.415772005,43.780682365,Operator Not In Position
2024-01-04,19:50:00,Thursday,St Andrew,MUIS,0,0,NA,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.384995002,43.647601241,Injured or ill Customer (In Station) - Transported
2024-01-04,20:21:00,Thursday,Bloor,SUSA,0,0,N,YU,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.3852,43.67,Sexual Assault
2024-01-04,20:22:00,Thursday,Kennedy,MUIS,0,0,NA,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.264538997,43.732246741,Injured or ill Customer (In Station) - Transported
2024-01-04,20:57:00,Thursday,Chester,MUIRS,0,0,W,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.352501598,43.678301743,Injured or ill Customer (In Station) - Medical Aid Refused
2024-01-04,21:40:00,Thursday,Dundas,SUO,0,0,S,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.381123655,43.656277584,Passenger Other
2024-01-04,22:02:00,Thursday,Islington,MUSC,0,0,E,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.523970386,43.645471587,Miscellaneous Speed Control
2024-01-04,22:30:00,Thursday,Union,MUIS,0,0,NA,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.380694393,43.64566489,Injured or ill Customer (In Station) - Transported
2024-01-04,22:38:00,Thursday,Christie,SUDP,0,0,NA,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.418760827,43.663990096,Disorderly Patron
2024-01-04,22:38:00,Thursday,Sheppard,SUO,0,0,N,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.411104746,43.761474916,Passenger Other
2024-01-04,23:08:00,Thursday,Kennedy,TUNIP,3,8,W,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.264538997,43.732246741,Operator Not In Position
2024-01-04,23:21:00,Thursday,Warden,SUDP,0,0,NA,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.278911529,43.712536504,Disorderly Patron
2024-01-04,23:35:00,Thursday,Dundas,MUIS,0,0,S,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.381123655,43.656277584,Injured or ill Customer (In Station) - Transported
2024-01-04,00:15:00,Thursday,Woodbine,SUO,16,21,E,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.313208456,43.686505466,Passenger Other
2024-01-04,00:31:00,Thursday,Bloor,MUIS,0,0,N,YU,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.3852,43.67,Injured or ill Customer (In Station) - Transported
2024-01-04,00:45:00,Thursday,Greenwood,SUO,0,0,NA,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.330241533,43.682819638,Passenger Other
2024-01-04,01:29:00,Thursday,King,SUDP,0,0,NA,YU,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.378120778,43.649110941000004,Disorderly Patron
2024-01-04,01:58:00,Thursday,Kennedy,MUIS,0,0,W,BD,Weekday,none,Winter,0,1.8,-6,0,0,Bloor-Danforth,2,-79.264538997,43.732246741,Injured or ill Customer (In Station) - Transported
2024-01-04,11:40:00,Thursday,Sheppard,MUO,0,0,E,SHP,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.411104746,43.761474916,Miscellaneous Other
2024-01-04,19:12:00,Thursday,Don Mills,SUDP,5,12,W,SHP,Weekday,none,Winter,0,1.8,-6,0,0,Sheppard,4,-79.347243483,43.775060927,Disorderly Patron
2024-01-04,23:56:00,Thursday,Sheppard,SUDP,11,18,E,SHP,Weekday,none,Winter,0,1.8,-6,0,0,Yonge-University,1,-79.411104746,43.761474916,Disorderly Patron
2024-01-05,02:51:00,Friday,Finch,SUO,0,0,NA,YU,Weekday,none,Winter,0,0.4,-2.1,0,0,Yonge-University,1,-79.415772005,43.780682365,Passenger Other
2024-01-05,06:27:00,Friday,Lawrence,PUOPO,4,7,N,YU,Weekday,morning,Winter,0,0.4,-2.1,0,0,Yonge-University,1,-79.402403683,43.725028561,OPTO (COMMS) Train Door Monitoring
2024-01-05,06:30:00,Friday,Royal York,EUSC,0,0,E,BD,Weekday,morning,Winter,0,0.4,-2.1,0,0,Bloor-Danforth,2,-79.5114851,43.648068731,Speed Control Equipment  
2024-01-05,06:30:00,Friday,Bay,SUUT,0,0,E,BD,Weekday,morning,Winter,0,0.4,-2.1,0,0,Bloor-Danforth,2,-79.390213766,43.670138305,Unauthorized at Track Level
2024-01-05,07:13:00,Friday,Greenwood,EUME,3,6,E,BD,Weekday,morning,Winter,0,0.4,-2.1,0,0,Bloor-Danforth,2,-79.330241533,43.682819638,RC&S Maintenance Error - (Human)
